Id,Age,Income,Home,Emp_length,Intent, Amount ,Rate,Status,Percent_income,Default,Cred_length
25356,28,84000,MORTGAGE,0,EDUCATION," 1,000.00 ",9.99,0,0.01,N,10
31297,46,85000,OTHER,0,HOMEIMPROVEMENT," 1,000.00 ",7.68,0,0.01,N,12
32336,52,85000,RENT,5,MEDICAL," 1,000.00 ",8.9,0,0.01,N,28
12900,25,85000,MORTGAGE,9,PERSONAL," 1,000.00 ",9.32,0,0.01,N,2
12822,24,85000,MORTGAGE,4,EDUCATION," 1,000.00 ",9.99,0,0.01,N,4
13045,26,87000,MORTGAGE,10,VENTURE," 1,000.00 ",11.89,0,0.01,N,3
1427,24,87000,RENT,0,PERSONAL," 1,000.00 ",13.99,0,0.01,N,4
31334,37,88000,MORTGAGE,2,VENTURE," 1,000.00 ",13.48,0,0.01,Y,11
14026,23,88000,MORTGAGE,,VENTURE," 1,000.00 ",13.49,1,0.01,Y,4
13287,26,90000,MORTGAGE,10,EDUCATION," 1,000.00 ",6.17,0,0.01,N,4
13420,24,91000,MORTGAGE,0,HOMEIMPROVEMENT," 1,000.00 ",7.68,0,0.01,N,3
17519,24,91000,MORTGAGE,0,PERSONAL," 1,000.00 ",7.68,0,0.01,N,4
13400,23,91000,MORTGAGE,0,EDUCATION," 1,000.00 ",11.71,0,0.01,N,3
13699,26,95000,OWN,0,MEDICAL," 1,000.00 ",8.94,0,0.01,N,4
1429,26,96000,RENT,0,HOMEIMPROVEMENT," 1,000.00 ",10.36,0,0.01,N,3
26206,28,98000,MORTGAGE,6,MEDICAL," 1,000.00 ",7.74,0,0.01,N,9
13926,25,98000,MORTGAGE,3,HOMEIMPROVEMENT," 1,000.00 ",11.14,0,0.01,N,4
13950,23,98800,MORTGAGE,7,VENTURE," 1,000.00 ",11.49,0,0.01,N,3
26364,30,100000,MORTGAGE,7,PERSONAL," 1,000.00 ",6.76,0,0.01,N,6
18792,30,100000,RENT,1,MEDICAL," 1,000.00 ",11.71,0,0.01,N,7
29076,30,100000,RENT,1,PERSONAL," 1,000.00 ",11.71,0,0.01,N,6
14140,23,100000,OWN,0,VENTURE," 1,000.00 ",14.26,0,0.01,N,3
14451,25,107000,MORTGAGE,1,MEDICAL," 1,000.00 ",7.4,0,0.01,N,4
17009,25,107000,MORTGAGE,1,EDUCATION," 1,000.00 ",7.4,0,0.01,N,4
26837,27,115000,MORTGAGE,2,MEDICAL," 1,000.00 ",5.99,0,0.01,N,8
27076,28,120000,MORTGAGE,0,EDUCATION," 1,000.00 ",7.12,0,0.01,N,5
27379,34,135600,MORTGAGE,10,EDUCATION," 1,000.00 ",5.42,0,0.01,N,7
238,22,183000,MORTGAGE,3,EDUCATION," 1,000.00 ",,0,0.01,N,2
16926,22,183000,MORTGAGE,3,EDUCATION," 1,000.00 ",,0,0.01,N,2
29188,41,200000,MORTGAGE,2,VENTURE," 1,000.00 ",10.38,0,0.01,N,13
31916,43,780000,MORTGAGE,2,HOMEIMPROVEMENT," 1,000.00 ",8.94,0,0,N,11
15956,24,6000,RENT,0,PERSONAL," 1,050.00 ",,1,0.17,N,2
2296,22,31200,MORTGAGE,2,DEBTCONSOLIDATION," 1,050.00 ",7.51,1,0.03,N,4
19826,27,36000,OWN,4,MEDICAL," 1,050.00 ",14.72,0,0.03,Y,5
23284,27,61000,MORTGAGE,6,DEBTCONSOLIDATION," 1,050.00 ",8.49,0,0.02,N,9
1430,23,38000,RENT,0,DEBTCONSOLIDATION," 1,075.00 ",,0,0.03,N,3
1432,23,14400,RENT,0,EDUCATION," 1,100.00 ",11.99,0,0.08,N,4
19749,30,30000,MORTGAGE,5,PERSONAL," 1,100.00 ",14.65,1,0.04,N,10
1433,25,35000,RENT,,DEBTCONSOLIDATION," 1,100.00 ",6.76,0,0.03,N,2
12835,23,37000,OWN,6,MEDICAL," 1,125.00 ",5.79,0,0.03,N,3
1434,23,77000,RENT,3,VENTURE," 1,150.00 ",10.95,0,0.01,N,2
27896,32,4200,RENT,,PERSONAL," 1,200.00 ",12.73,1,0.29,N,9
15961,22,4800,RENT,0,MEDICAL," 1,200.00 ",14.26,1,0.25,Y,2
15953,24,7500,RENT,0,HOMEIMPROVEMENT," 1,200.00 ",13.48,1,0.16,N,4
15944,21,8088,RENT,,MEDICAL," 1,200.00 ",15.23,0,0.15,Y,2
16835,21,8088,RENT,,MEDICAL," 1,200.00 ",15.23,0,0.15,Y,2
15931,22,9600,RENT,,EDUCATION," 1,200.00 ",10.37,0,0.13,N,2
15923,21,9600,OWN,0,VENTURE," 1,200.00 ",10.99,0,0.13,N,4
15927,25,9600,RENT,,MEDICAL," 1,200.00 ",15.23,0,0.13,N,2
1435,24,9960,RENT,4,VENTURE," 1,200.00 ",7.29,0,0.12,N,4
18794,27,10000,RENT,2,VENTURE," 1,200.00 ",14.11,1,0.12,Y,6
1437,23,11000,RENT,,EDUCATION," 1,200.00 ",6.91,0,0.11,N,3
1439,24,13000,RENT,1,MEDICAL," 1,200.00 ",11.89,0,0.09,N,2
1443,21,14400,RENT,2,DEBTCONSOLIDATION," 1,200.00 ",7.14,0,0.08,N,3
1442,24,14400,RENT,0,MEDICAL," 1,200.00 ",7.29,0,0.08,N,4
1440,22,14400,RENT,0,PERSONAL," 1,200.00 ",10.37,0,0.08,N,2
18795,30,14800,RENT,5,DEBTCONSOLIDATION," 1,200.00 ",8,0,0.08,N,9
32337,52,15000,RENT,3,PERSONAL," 1,200.00 ",,1,0.08,N,20
18796,28,15600,RENT,0,EDUCATION," 1,200.00 ",12.53,0,0.08,N,8
1444,23,15600,RENT,0,VENTURE," 1,200.00 ",14.91,1,0.08,N,4
1446,21,16200,RENT,3,EDUCATION," 1,200.00 ",7.49,0,0.07,N,3
1447,25,16800,RENT,4,MEDICAL," 1,200.00 ",10.38,0,0.07,N,2
29431,36,16800,RENT,2,PERSONAL," 1,200.00 ",13.06,0,0.07,N,15
32154,36,16800,RENT,2,VENTURE," 1,200.00 ",13.06,0,0.07,N,14
29432,44,17112,RENT,,DEBTCONSOLIDATION," 1,200.00 ",7.66,0,0.07,N,14
480,24,18000,MORTGAGE,3,VENTURE," 1,200.00 ",11.34,0,0.07,Y,4
1448,24,18000,RENT,0,EDUCATION," 1,200.00 ",11.89,0,0.07,N,4
29433,39,18300,RENT,0,DEBTCONSOLIDATION," 1,200.00 ",14.74,1,0.07,Y,11
32244,39,18300,RENT,0,EDUCATION," 1,200.00 ",14.74,1,0.07,N,17
18797,35,19200,RENT,4,PERSONAL," 1,200.00 ",7.29,1,0.06,N,10
29434,36,19200,RENT,,DEBTCONSOLIDATION," 1,200.00 ",9.62,0,0.06,N,14
601,23,20000,OWN,7,MEDICAL," 1,200.00 ",7.49,0,0.06,N,3
18799,29,20000,RENT,0,DEBTCONSOLIDATION," 1,200.00 ",11.54,0,0.06,N,5
18798,29,20000,RENT,3,DEBTCONSOLIDATION," 1,200.00 ",11.71,1,0.06,N,7
1453,23,20400,RENT,2,MEDICAL," 1,200.00 ",7.9,0,0.06,N,2
17611,23,20400,RENT,2,MEDICAL," 1,200.00 ",7.9,0,0.06,N,2
1450,23,20400,RENT,4,EDUCATION," 1,200.00 ",18.25,1,0.06,N,4
1454,22,21600,RENT,0,MEDICAL," 1,200.00 ",5.99,0,0.06,N,2
18800,32,22884,RENT,2,MEDICAL," 1,200.00 ",13.22,0,0.05,N,7
18605,31,24000,OWN,1,HOMEIMPROVEMENT," 1,200.00 ",8.94,0,0.05,N,5
1033,25,24000,MORTGAGE,0,VENTURE," 1,200.00 ",15.21,0,0.05,Y,4
18802,27,24000,RENT,5,MEDICAL," 1,200.00 ",18.99,0,0.05,N,7
1260,23,25200,MORTGAGE,,MEDICAL," 1,200.00 ",7.49,0,0.05,N,3
1262,25,25200,OWN,5,HOMEIMPROVEMENT," 1,200.00 ",15.99,0,0.05,Y,3
18732,27,25440,MORTGAGE,5,EDUCATION," 1,200.00 ",,0,0.05,N,10
18757,30,26000,OWN,4,PERSONAL," 1,200.00 ",10.99,0,0.05,N,6
1457,23,26400,RENT,3,DEBTCONSOLIDATION," 1,200.00 ",14.35,1,0.05,Y,4
1458,22,27600,RENT,5,VENTURE," 1,200.00 ",13.06,0,0.04,N,2
1552,23,27600,MORTGAGE,0,EDUCATION," 1,200.00 ",13.92,0,0.04,Y,3
1459,22,28000,RENT,0,MEDICAL," 1,200.00 ",12.69,0,0.04,N,3
29435,36,29000,RENT,9,MEDICAL," 1,200.00 ",12.42,0,0.04,N,15
32066,36,29000,RENT,9,VENTURE," 1,200.00 ",12.42,0,0.04,N,11
1474,22,29004,RENT,0,HOMEIMPROVEMENT," 1,200.00 ",15.7,1,0.04,Y,4
18805,33,30000,RENT,3,MEDICAL," 1,200.00 ",6.76,0,0.04,N,10
1461,21,30000,RENT,2,EDUCATION," 1,200.00 ",9.62,0,0.04,N,3
1935,23,30000,MORTGAGE,2,VENTURE," 1,200.00 ",9.67,0,0.04,N,2
1464,26,30000,RENT,2,VENTURE," 1,200.00 ",10.14,0,0.04,N,4
14303,25,30000,OWN,9,DEBTCONSOLIDATION," 1,200.00 ",16.69,1,0.04,Y,3
18975,31,30000,MORTGAGE,,EDUCATION," 1,200.00 ",,0,0.04,N,8
29557,37,30480,OWN,1,MEDICAL," 1,200.00 ",11.99,0,0.04,N,15
1465,22,31200,RENT,2,PERSONAL," 1,200.00 ",12.21,0,0.04,N,4
1466,23,31500,RENT,7,EDUCATION," 1,200.00 ",8.88,0,0.04,N,2
31481,36,32000,OWN,0,EDUCATION," 1,200.00 ",7.14,0,0.04,N,16
2430,23,32000,MORTGAGE,4,VENTURE," 1,200.00 ",7.68,0,0.04,N,4
17429,23,32000,MORTGAGE,4,EDUCATION," 1,200.00 ",7.68,0,0.04,N,2
2445,22,32000,OWN,1,MEDICAL," 1,200.00 ",9.96,0,0.04,N,2
20118,27,32304,MORTGAGE,6,HOMEIMPROVEMENT," 1,200.00 ",6.76,1,0.04,N,9
1467,24,32400,RENT,0,MEDICAL," 1,200.00 ",13.11,0,0.04,Y,2
1470,23,33000,RENT,3,EDUCATION," 1,200.00 ",8.32,0,0.04,N,2
1472,26,34000,RENT,0,VENTURE," 1,200.00 ",9.91,0,0.04,N,3
1471,21,34000,RENT,5,HOMEIMPROVEMENT," 1,200.00 ",12.69,1,0.04,N,4
1480,22,34000,RENT,0,HOMEIMPROVEMENT," 1,200.00 ",14.61,1,0.04,Y,4
1473,22,34560,RENT,2,MEDICAL," 1,200.00 ",19.29,1,0.03,N,4
16869,22,34560,RENT,2,HOMEIMPROVEMENT," 1,200.00 ",19.29,1,0.03,N,2
19766,34,36000,OWN,,VENTURE," 1,200.00 ",5.42,0,0.03,N,8
1478,23,36000,RENT,0,MEDICAL," 1,200.00 ",10.37,0,0.03,N,3
1477,24,36000,RENT,5,EDUCATION," 1,200.00 ",11.49,0,0.03,N,2
1476,23,36000,RENT,7,DEBTCONSOLIDATION," 1,200.00 ",13.99,0,0.03,Y,4
16174,23,36000,RENT,7,PERSONAL," 1,200.00 ",13.99,0,0.03,N,3
1487,23,39000,RENT,2,DEBTCONSOLIDATION," 1,200.00 ",15.95,1,0.03,N,2
3862,24,39000,MORTGAGE,8,VENTURE," 1,200.00 ",,0,0.03,N,2
18807,34,39996,RENT,6,DEBTCONSOLIDATION," 1,200.00 ",7.88,0,0.03,N,8
29833,41,39996,MORTGAGE,8,VENTURE," 1,200.00 ",15.21,0,0.03,N,16
1481,25,40000,RENT,5,PERSONAL," 1,200.00 ",8,0,0.03,N,4
4386,23,40000,MORTGAGE,1,VENTURE," 1,200.00 ",10.83,0,0.03,N,2
1479,21,40000,RENT,5,VENTURE," 1,200.00 ",15.58,0,0.03,N,4
20464,27,40000,OTHER,0,MEDICAL," 1,200.00 ",,0,0.03,N,8
4463,24,40800,MORTGAGE,8,EDUCATION," 1,200.00 ",,0,0.03,N,3
20614,30,42000,OWN,7,EDUCATION," 1,200.00 ",6.62,0,0.03,N,8
4714,24,42000,MORTGAGE,4,VENTURE," 1,200.00 ",11.49,0,0.03,N,3
21473,29,42000,MORTGAGE,2,HOMEIMPROVEMENT," 1,200.00 ",12.98,1,0.03,N,10
18808,31,42000,RENT,6,EDUCATION," 1,200.00 ",16.29,0,0.03,Y,5
1482,25,43000,RENT,9,MEDICAL," 1,200.00 ",8.49,0,0.03,N,2
18810,35,43000,RENT,19,MEDICAL," 1,200.00 ",13.8,0,0.03,N,7
28589,35,43000,RENT,19,DEBTCONSOLIDATION," 1,200.00 ",13.8,0,0.03,N,8
1483,25,43200,RENT,,VENTURE," 1,200.00 ",9.91,0,0.03,N,4
20848,27,43500,MORTGAGE,0,MEDICAL," 1,200.00 ",,0,0.03,N,5
18811,27,44000,RENT,3,MEDICAL," 1,200.00 ",15.23,0,0.03,N,5
1486,22,44664,RENT,5,MEDICAL," 1,200.00 ",12.68,0,0.03,Y,3
6155,24,48000,MORTGAGE,4,PERSONAL," 1,200.00 ",6.76,0,0.03,N,3
1488,25,48000,RENT,4,EDUCATION," 1,200.00 ",12.68,0,0.03,N,4
18814,28,48096,RENT,4,DEBTCONSOLIDATION," 1,200.00 ",17.56,1,0.02,Y,5
22355,30,48996,MORTGAGE,14,EDUCATION," 1,200.00 ",14.35,1,0.02,N,7
21849,33,50000,OWN,2,PERSONAL," 1,200.00 ",14.26,0,0.02,N,6
22697,33,51000,MORTGAGE,2,EDUCATION," 1,200.00 ",9.63,1,0.02,N,7
7257,24,52000,MORTGAGE,0,EDUCATION," 1,200.00 ",13.98,0,0.02,Y,2
18813,28,53000,RENT,12,MEDICAL," 1,200.00 ",,0,0.02,Y,8
18816,33,53326,RENT,8,MEDICAL," 1,200.00 ",16.29,1,0.02,N,7
22298,28,54000,MORTGAGE,11,HOMEIMPROVEMENT," 1,200.00 ",7.51,0,0.02,N,7
7670,24,54000,OWN,8,EDUCATION," 1,200.00 ",13.11,0,0.02,Y,3
18815,29,55000,RENT,3,PERSONAL," 1,200.00 ",9.99,0,0.02,N,6
28494,29,55000,RENT,3,DEBTCONSOLIDATION," 1,200.00 ",9.99,0,0.02,N,9
1491,25,55000,RENT,3,DEBTCONSOLIDATION," 1,200.00 ",11.58,0,0.02,N,4
29437,41,57000,RENT,3,PERSONAL," 1,200.00 ",15.99,0,0.02,Y,12
1492,23,58000,RENT,4,EDUCATION," 1,200.00 ",15.23,0,0.02,N,4
1493,23,58700,RENT,8,PERSONAL," 1,200.00 ",11.71,0,0.02,N,4
8753,23,60000,MORTGAGE,6,EDUCATION," 1,200.00 ",6.03,0,0.02,N,3
9155,26,60000,MORTGAGE,10,PERSONAL," 1,200.00 ",7.4,0,0.02,N,4
1495,25,60000,RENT,0,MEDICAL," 1,200.00 ",7.66,0,0.02,N,3
16536,25,60000,RENT,0,DEBTCONSOLIDATION," 1,200.00 ",7.66,0,0.02,N,3
8669,25,60000,MORTGAGE,4,DEBTCONSOLIDATION," 1,200.00 ",13.49,0,0.02,N,4
9114,25,60000,OWN,5,VENTURE," 1,200.00 ",13.85,0,0.02,N,2
1496,23,60000,RENT,7,DEBTCONSOLIDATION," 1,200.00 ",,0,0.02,N,3
23285,27,61000,MORTGAGE,11,MEDICAL," 1,200.00 ",10.37,0,0.02,N,5
27971,27,61000,MORTGAGE,11,EDUCATION," 1,200.00 ",10.37,0,0.02,N,9
9753,24,64000,MORTGAGE,8,VENTURE," 1,200.00 ",10.74,0,0.02,N,4
9796,24,64500,MORTGAGE,8,EDUCATION," 1,200.00 ",14.72,0,0.02,N,2
9933,25,65000,MORTGAGE,3,HOMEIMPROVEMENT," 1,200.00 ",10.99,0,0.02,N,2
28219,33,68736,RENT,8,HOMEIMPROVEMENT," 1,200.00 ",16.29,0,0.02,N,9
10631,23,69600,MORTGAGE,7,DEBTCONSOLIDATION," 1,200.00 ",6.99,0,0.02,N,3
24522,32,74000,MORTGAGE,1,HOMEIMPROVEMENT," 1,200.00 ",7.49,0,0.02,N,9
11359,26,74000,MORTGAGE,10,DEBTCONSOLIDATION," 1,200.00 ",12.69,0,0.02,N,2
11380,26,74000,MORTGAGE,9,HOMEIMPROVEMENT," 1,200.00 ",13.22,0,0.02,Y,4
18817,31,75000,RENT,1,PERSONAL," 1,200.00 ",6.54,0,0.02,N,5
11635,24,75000,MORTGAGE,8,PERSONAL," 1,200.00 ",11.49,0,0.02,N,2
11784,26,75873,MORTGAGE,6,PERSONAL," 1,200.00 ",10.25,0,0.02,N,2
13386,23,78216,MORTGAGE,7,PERSONAL," 1,200.00 ",,1,0.02,N,3
24948,32,78400,MORTGAGE,2,EDUCATION," 1,200.00 ",10,0,0.02,N,5
29438,37,85000,RENT,21,VENTURE," 1,200.00 ",8.9,0,0.01,N,13
1497,22,100000,RENT,3,MEDICAL," 1,200.00 ",8.59,0,0.01,N,2
16425,22,100000,RENT,3,DEBTCONSOLIDATION," 1,200.00 ",8.59,0,0.01,N,4
14547,25,110000,MORTGAGE,5,VENTURE," 1,200.00 ",13.49,0,0.01,N,4
20655,32,42000,MORTGAGE,,PERSONAL," 1,225.00 ",5.79,0,0.03,N,10
18818,31,14400,RENT,0,EDUCATION," 1,250.00 ",,1,0.09,N,8
18819,31,26000,RENT,15,VENTURE," 1,250.00 ",11.49,0,0.05,N,10
14682,23,28000,OWN,0,VENTURE," 1,250.00 ",10.99,0,0.04,N,4
29500,36,29500,OWN,4,VENTURE," 1,250.00 ",11.83,0,0.04,N,15
32106,36,29500,OWN,4,HOMEIMPROVEMENT," 1,250.00 ",11.83,0,0.04,N,11
2568,24,33000,MORTGAGE,3,PERSONAL," 1,250.00 ",19.29,0,0.04,N,4
10743,22,70000,OWN,,VENTURE," 1,250.00 ",5.42,0,0.02,N,4
15361,24,130000,MORTGAGE,2,MEDICAL," 1,250.00 ",10.95,0,0.01,N,2
18820,32,195000,RENT,4,DEBTCONSOLIDATION," 1,250.00 ",13.23,0,0.01,N,7
670,21,20400,OWN,2,EDUCATION," 1,275.00 ",15.23,0,0.06,Y,3
5498,24,45000,MORTGAGE,3,EDUCATION," 1,275.00 ",11.36,0,0.03,N,4
7953,22,55000,OWN,,VENTURE," 1,275.00 ",6.91,0,0.02,N,3
17223,22,55000,OWN,,PERSONAL," 1,275.00 ",6.91,0,0.02,N,4
10203,24,59964,MORTGAGE,0,DEBTCONSOLIDATION," 1,275.00 ",10.99,1,0.02,N,4
31929,37,6000,OWN,3,VENTURE," 1,300.00 ",6.03,1,0.22,N,11
1498,24,9600,RENT,3,EDUCATION," 1,300.00 ",12.73,1,0.14,N,2
947,22,24000,MORTGAGE,4,VENTURE," 1,300.00 ",5.42,0,0.05,N,3
17457,22,24000,MORTGAGE,4,EDUCATION," 1,300.00 ",5.42,0,0.05,N,3
18822,33,34400,RENT,0,PERSONAL," 1,300.00 ",9.91,0,0.04,N,6
1499,26,41000,RENT,1,MEDICAL," 1,300.00 ",7.9,0,0.03,N,4
1500,24,45000,RENT,5,MEDICAL," 1,300.00 ",13.61,0,0.03,Y,4
5782,21,46500,MORTGAGE,5,EDUCATION," 1,300.00 ",14.96,0,0.03,N,2
18823,27,47000,RENT,11,MEDICAL," 1,300.00 ",10.46,0,0.03,N,8
6246,24,48000,OWN,8,PERSONAL," 1,300.00 ",9.07,0,0.03,N,4
1501,26,50000,RENT,10,VENTURE," 1,300.00 ",6.99,0,0.03,N,3
18824,27,51000,RENT,3,VENTURE," 1,300.00 ",7.68,0,0.03,N,7
1502,22,54000,RENT,4,DEBTCONSOLIDATION," 1,300.00 ",14.27,1,0.02,Y,2
1504,24,64000,RENT,8,HOMEIMPROVEMENT," 1,300.00 ",13.49,1,0.02,N,3
18825,34,65000,RENT,4,HOMEIMPROVEMENT," 1,300.00 ",6.54,0,0.02,N,7
24162,27,70000,MORTGAGE,8,MEDICAL," 1,300.00 ",5.79,0,0.02,N,9
12464,22,81600,MORTGAGE,6,PERSONAL," 1,300.00 ",6.39,0,0.02,N,3
1505,25,89000,RENT,4,VENTURE," 1,300.00 ",10.59,0,0.01,N,4
1506,25,24000,RENT,0,EDUCATION," 1,325.00 ",13.49,1,0.06,Y,2
1507,24,26000,RENT,2,MEDICAL," 1,325.00 ",12.87,1,0.05,N,4
3933,24,39456,OWN,8,PERSONAL," 1,325.00 ",6.62,0,0.03,N,2
1508,24,44400,RENT,0,PERSONAL," 1,325.00 ",10,1,0.03,N,4
1510,25,51500,RENT,5,VENTURE," 1,325.00 ",14.79,0,0.03,N,3
1511,21,23004,RENT,5,VENTURE," 1,350.00 ",9.99,0,0.06,N,2
1512,25,42000,RENT,0,DEBTCONSOLIDATION," 1,350.00 ",5.42,0,0.03,N,2
1513,22,69600,RENT,6,DEBTCONSOLIDATION," 1,350.00 ",12.68,0,0.02,N,3
16892,22,69600,RENT,6,DEBTCONSOLIDATION," 1,350.00 ",12.68,0,0.02,Y,3
1000,23,24000,MORTGAGE,5,MEDICAL," 1,375.00 ",11.11,1,0.06,N,4
17367,23,24000,MORTGAGE,5,MEDICAL," 1,375.00 ",11.11,1,0.06,N,3
29442,38,37500,RENT,0,VENTURE," 1,375.00 ",6.91,0,0.04,N,11
31940,38,37500,RENT,0,EDUCATION," 1,375.00 ",6.91,0,0.04,N,15
15964,21,4080,RENT,0,EDUCATION," 1,400.00 ",11.86,1,0.34,N,4
32547,53,4888,OWN,0,VENTURE," 1,400.00 ",,1,0.29,Y,28
15939,23,8628,OWN,,EDUCATION," 1,400.00 ",,1,0.16,N,2
1514,24,10000,RENT,0,VENTURE," 1,400.00 ",10.83,0,0.14,N,4
27,23,11000,OWN,0,PERSONAL," 1,400.00 ",9.32,0,0.13,N,3
16931,23,11000,OWN,0,VENTURE," 1,400.00 ",9.32,0,0.13,N,4
147,23,13200,MORTGAGE,2,EDUCATION," 1,400.00 ",9.25,0,0.11,N,4
18827,29,14400,RENT,2,VENTURE," 1,400.00 ",11.49,0,0.1,N,6
1516,23,14650,RENT,0,DEBTCONSOLIDATION," 1,400.00 ",15.62,1,0.1,Y,3
18828,27,18576,RENT,4,MEDICAL," 1,400.00 ",9.99,0,0.08,N,6
544,22,19200,MORTGAGE,6,HOMEIMPROVEMENT," 1,400.00 ",14.91,1,0.07,Y,4
18292,27,19200,MORTGAGE,3,VENTURE," 1,400.00 ",16.77,0,0.07,N,6
28751,27,19200,MORTGAGE,3,DEBTCONSOLIDATION," 1,400.00 ",16.77,1,0.07,Y,6
746,22,21600,MORTGAGE,6,VENTURE," 1,400.00 ",,0,0.06,N,2
18829,31,22000,RENT,5,VENTURE," 1,400.00 ",22.06,0,0.06,Y,7
18830,35,24960,RENT,6,EDUCATION," 1,400.00 ",8.49,0,0.06,N,10
28793,35,24960,RENT,6,VENTURE," 1,400.00 ",8.49,0,0.06,N,7
18832,31,25200,RENT,0,PERSONAL," 1,400.00 ",6.99,0,0.06,N,6
18833,29,28800,RENT,1,VENTURE," 1,400.00 ",7.9,0,0.05,N,5
28923,29,28800,RENT,1,PERSONAL," 1,400.00 ",7.9,0,0.05,N,8
1692,24,28800,MORTGAGE,8,HOMEIMPROVEMENT," 1,400.00 ",8.9,1,0.05,N,3
1891,23,30000,MORTGAGE,2,DEBTCONSOLIDATION," 1,400.00 ",6.03,0,0.05,N,4
1522,25,30000,RENT,4,MEDICAL," 1,400.00 ",13.11,0,0.05,N,2
1521,24,30000,RENT,4,MEDICAL," 1,400.00 ",15.62,1,0.05,Y,4
19192,29,30108,MORTGAGE,,EDUCATION," 1,400.00 ",8.9,1,0.05,N,9
1524,22,33000,RENT,1,MEDICAL," 1,400.00 ",14.27,0,0.04,Y,4
17356,22,33000,RENT,1,MEDICAL," 1,400.00 ",14.27,0,0.04,Y,3
1528,26,35652,RENT,5,DEBTCONSOLIDATION," 1,400.00 ",11.49,1,0.04,N,4
3325,22,36000,MORTGAGE,6,PERSONAL," 1,400.00 ",14.84,0,0.04,Y,4
16021,22,36000,MORTGAGE,6,VENTURE," 1,400.00 ",14.84,0,0.04,N,2
19874,28,36000,MORTGAGE,1,PERSONAL," 1,400.00 ",15.37,0,0.04,Y,9
20341,29,40000,MORTGAGE,13,VENTURE," 1,400.00 ",5.99,0,0.04,N,9
1525,26,40000,RENT,1,MEDICAL," 1,400.00 ",7.74,0,0.04,N,3
20446,29,40000,MORTGAGE,9,EDUCATION," 1,400.00 ",14.26,0,0.04,Y,5
1526,26,40044,RENT,1,VENTURE," 1,400.00 ",11.86,0,0.03,N,4
1533,23,42000,RENT,7,EDUCATION," 1,400.00 ",10,1,0.03,N,4
1529,26,45000,RENT,,DEBTCONSOLIDATION," 1,400.00 ",10.59,0,0.03,N,4
6027,25,48000,MORTGAGE,3,MEDICAL," 1,400.00 ",14.79,0,0.03,Y,4
16882,25,48000,MORTGAGE,3,DEBTCONSOLIDATION," 1,400.00 ",14.79,0,0.03,N,3
7633,23,48000,MORTGAGE,8,MEDICAL," 1,400.00 ",14.83,1,0.03,Y,2
21760,30,50000,MORTGAGE,11,DEBTCONSOLIDATION," 1,400.00 ",10.36,0,0.03,N,8
22219,32,53408,MORTGAGE,8,VENTURE," 1,400.00 ",10.99,0,0.03,N,6
28495,32,53408,MORTGAGE,8,VENTURE," 1,400.00 ",10.99,0,0.03,N,10
7584,23,54000,MORTGAGE,7,DEBTCONSOLIDATION," 1,400.00 ",5.42,0,0.03,N,4
18835,31,54000,RENT,2,DEBTCONSOLIDATION," 1,400.00 ",,0,0.03,N,8
7826,22,55000,MORTGAGE,6,EDUCATION," 1,400.00 ",13.49,0,0.03,N,3
16227,22,55000,MORTGAGE,6,EDUCATION," 1,400.00 ",13.49,0,0.03,Y,3
18837,27,58000,RENT,3,MEDICAL," 1,400.00 ",15.27,0,0.02,Y,7
9051,25,60000,OWN,9,HOMEIMPROVEMENT," 1,400.00 ",14.22,0,0.02,Y,3
10313,24,66500,MORTGAGE,7,VENTURE," 1,400.00 ",12.53,0,0.02,Y,4
18838,31,78411,RENT,9,DEBTCONSOLIDATION," 1,400.00 ",,0,0.02,N,6
13450,22,92000,MORTGAGE,4,VENTURE," 1,400.00 ",,0,0.02,N,3
1537,24,125000,RENT,1,HOMEIMPROVEMENT," 1,400.00 ",,0,0.01,Y,4
20243,30,39750,MORTGAGE,3,HOMEIMPROVEMENT," 1,425.00 ",10.37,0,0.04,N,5
1538,21,10000,RENT,,MEDICAL," 1,450.00 ",7.51,0,0.14,N,4
18840,29,17000,RENT,0,EDUCATION," 1,450.00 ",,0,0.09,N,6
1539,24,21600,RENT,0,MEDICAL," 1,450.00 ",,0,0.07,N,3
18841,27,24000,RENT,2,MEDICAL," 1,450.00 ",,0,0.06,N,9
28460,27,24000,RENT,2,MEDICAL," 1,450.00 ",,0,0.06,N,9
2999,24,29000,MORTGAGE,8,PERSONAL," 1,450.00 ",,1,0.05,N,4
1540,23,30000,RENT,1,PERSONAL," 1,450.00 ",15.58,1,0.05,N,4
16107,23,30000,RENT,1,EDUCATION," 1,450.00 ",15.58,1,0.05,Y,3
18843,31,36000,RENT,12,VENTURE," 1,450.00 ",,0,0.04,N,7
5410,23,45000,MORTGAGE,0,DEBTCONSOLIDATION," 1,450.00 ",,0,0.03,N,2
21198,27,45600,MORTGAGE,3,HOMEIMPROVEMENT," 1,450.00 ",8.49,0,0.03,N,8
28596,27,45600,MORTGAGE,3,DEBTCONSOLIDATION," 1,450.00 ",8.49,0,0.03,N,9
1541,24,47000,RENT,0,MEDICAL," 1,450.00 ",10.74,0,0.03,N,4
22412,35,55000,MORTGAGE,7,EDUCATION," 1,450.00 ",10.59,0,0.03,N,5
1543,26,55560,RENT,5,MEDICAL," 1,450.00 ",14.27,0,0.03,N,3
23774,28,65000,OWN,0,HOMEIMPROVEMENT," 1,450.00 ",9.76,0,0.02,N,6
